file,id,title,author,date,print_run,typography_name,N_tokens,V_lemmas,TTR,RTTR,CTTR,Herdan_C,Maas_a2,Hapax,HapaxShare
revl-n128-SP_CK_SP_Riga_committee-5000-[…1935-03-18].txt,128,"Latvijas Sarkanās Palīdzības CK un Rīgas komitejas lapiņa, veltīta Parīzes Komūnas atcerei, ar aicinājumu darbaļaudīm atbalstīt Sarkano Palīdzību cīņa pret fašistisko teroru",SP CK un SP Rīgas komiteja,[…1935-03-18],5000,«Sarkanās Palīdzības» spiestuve,352,200,0.5681818181818182,10.660035817780521,7.53778361444409,0.9035898077282465,0.016442062842044212,150,0.75
revl-n129-VEF_revolutionary_unit_committee-200-[…1935-04-13].txt,129,VEF revolucionārās vienības komitejas 1. Maija uzsaukums strādniekiem solidarizēties ar starptautisko proletariātu cīņā par ekonomiskā stāvokļa uzlabošanu,VEF revolucionārās vienības komiteja,[…1935-04-13],200,unk,268,148,0.5522388059701493,9.040538882366587,6.3926263493020645,0.8937978734673269,0.018995237675006937,103,0.6959459459459459
revl-n130a-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-15000-[…1935-04-12].txt,130a,"LKP CK, LKJS CK, LSSZP CK un LSJS CK uzsaukums darbaļaudīm 1. Maijā organizēt cīņu par savām prasībām","LKP CK, LKJS CK, LSSZP CK un LSJS CK",[…1935-04-12],15000,Spartaks,1101,549,0.4986376021798365,16.545453864936142,11.699402625705517,0.900645593254751,0.01418543312778982,396,0.7213114754098361
revl-n130b-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-4000-[…1935-04-12].txt,130b,"LKP CK, LKJS CK, LSSZP CK un LSJS CK uzsaukums darbaļaudīm 1. Maijā organizēt cīņu par savām prasībām","LKP CK, LKJS CK, LSSZP CK un LSJS CK",[…1935-04-12],4000,Spartaks,1101,549,0.4986376021798365,16.545453864936142,11.699402625705517,0.900645593254751,0.01418543312778982,396,0.7213114754098361
revl-n131-LKJS_CK-5000-1935-04.txt,131,LKJS CK 1. Maija uzsaukums jaunatnei cīnīties pret fašismu un karu,LKJS CK,1935-04,5000,Spartaks,209,139,0.6650717703349283,9.614831047738438,6.798712233818807,0.9236550354961193,0.014290563057862285,115,0.8273381294964028
revl-n132-LKP_Riga_committee_LKJS_Riga_committee-4000-1935-04.txt,132,LKP un LKJS Rīgas komiteju 1. Maija lapiņa ar aicinājumu darbaļaudīm Pirmajā Maijā iziet demonstrācijā,LKP un LKJS Rīgas komiteja,1935-04,4000,Spartaks,209,143,0.6842105263157895,9.891516833284868,6.994358629036615,0.9289655787513978,0.013296513826793402,110,0.7692307692307693
revl-n133-LKJS_Daugavpils_committee-1000-1935-04.txt,133,"LKJS Daugavpils komitejas 1. Maija lapiņa par Latgales jaunatnes stāvokli fašistiskās diktatūras laikā, ar aicinājumu jaunatnei cīnīties par sava ekonomiskā un politiskā stāvokļa uzlabošanu [tulkota no krievu valodas]",LKJS Daugavpils pilsētas komiteja,1935-04,1000,Spartaks,584,303,0.5188356164383562,12.538229212325874,8.86586690010689,0.8969892657534654,0.01617148124032503,221,0.7293729372937293
revl-n134-LKJS_Daugavpils_committee-500-[…1935-04-15].txt,134,LKJS Daugavpils komitejas 1. Maija uzsaukums bezdarbniekiem vēlēt bezdarbnieku komitejas cīņai par savām prasībām,LKJS Daugavpils pilsētas komiteja,1935-04,500,Spartaks,433,237,0.5473441108545035,11.389493152573442,8.05358784246243,0.9007241600823261,0.016353175572013958,171,0.7215189873417721
revl-n135-LKP_Riga_org_West_district_committee-100-1935-04.txt,135,LKP Rīgas organizācijas Rietumu rajona komitejas 1. Maija uzsaukums sabiedrisko darbu strādniekiem cīnīties par ekonomiskā stāvokļa uzlabošanu,LKP Rīgas organizācijas Rietumu rajona komiteja,1935-04,100,Spartaks,260,160,0.6153846153846154,9.922778767136677,7.0164641544562345,0.9126891543163146,0.015701464582452668,112,0.7
revl-n136-LKJS_Riga_org_IV_district_unit_committee_LSJS_Riga_org_I_district_unit_committee-800-[…1935-04-30].txt,136,LKJS Rīgas organizācijas IV rajona un LSJS Rīgas organizācijas I rajona vienības komitejas 1. Maija uzsaukums jaunatnei cīnīties par fašisma gāšanu un sociālistiskās iekārtas nodibināšanu Latvijā,LKJS Rīgas organizācijas IV rajona un LSJS Rīgas organizācijas I rajona vienības komiteja,[…1935-04-30],800,Spartaks,405,245,0.6049382716049383,12.174147877498854,8.608422519347254,0.9162827596615597,0.013943839949472306,186,0.7591836734693878
revl-n137-LKP_Riga_committee-6000-1935-05-05.txt,137,LKP Rīgas komitejas lapiņa par fašistiskās valdības darbaļaudīm naidīgo politiku,LKP Rīgas komiteja,1935-05-05,6000,Spartaks,75,63,0.84,7.274613391789284,5.143928459844674,0.9596169387014315,0.009353369421437052,59,0.9365079365079365
revl-n138-LKP_CK_Womens_center-5000-1935-05-07.txt,138,"LKP CK sieviešu centra lapiņa par fašistiskās valdības rīkoto «mātes dienas» svinību šķirisko raksturu, ar aicinājumu sievietēm kopā ar strādnieku šķiru cīnīties par savām prasībām",LKP CK Sieviešu centrs,1935-05-07,5000,Spartaks,839,395,0.47079856972586415,13.636914425254576,9.642754664558161,0.8881014016922535,0.01662137493709943,271,0.6860759493670886
revl-n139-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-4000-[…1935-05-15].txt,139,"LKP CK, LKJS CK, LSSZP CK un LSJS CK lapiņa sakarā ar fašistiskā apvērsuma gadadienas svinībām, ar aicinājumu jaunatnei nepiedalīties fašistu svētku gājienā","LKP CK, LKJS CK, LSSZP CK un LSJS CK",[…1935-05-15],4000,Spartaks,615,360,0.5853658536585366,14.516601093819212,10.264787073219619,0.9166070170397483,0.01298627970977447,275,0.7638888888888888
revl-n140-LKP_Riga_committee-2000-[…1935-05-15].txt,140,LKP Rīgas komitejas uzsaukums strādniekiem cīnīties pret strādnieku masveida atlaišanu no darba Rīgas uzņēmumos,LKP Rīgas komiteja,[…1935-05-15],2000,Spartaks,778,308,0.39588688946015427,11.04233498648395,7.808109949076265,0.860798436312631,0.020911413918202094,185,0.6006493506493507
revl-n141-LKP_Daugavpils_committee_LKJS_Daugavpils_committee-3000-[…1935-05-15].txt,141,LKP un LKJS Daugavpils komitejas lapiņa sakarā ar fašistiskās diktatūras gadadienas svinībām,LKP un LKJS Daugavpils pilsētas komiteja,[…1935-05-15],3000,Spartaks,440,240,0.5454545454545454,11.441551070947108,8.090398349558905,0.9004175723983471,0.016360458875100996,173,0.7208333333333333
revl-n142-LKP_Karpatu_district_committee-1000-[…1935-05-15].txt,142,LKP «Karpatu» rajona komitejas uzsaukums darbaļaudīm nepiedalīties valdības rīkotajās fašistiskā apvērsuma gadadienas svinībās,LKP «Karpatu» rajona komiteja,[…1935-05-15],1000,Spartaks,384,255,0.6640625,13.012914258535634,9.20151991520966,0.9312042348685057,0.01156106496458562,200,0.7843137254901961
revl-n143-SP_CK-4000-[…1935-05-15].txt,143,Latvijas Sarkanās Palīdzības CK uzsaukums darbaļaudīm boikotēt fašistiskā apvērsuma gadadienas svinības,Latvijas Sarkanās Palīdzības Centrālā komiteja,[…1935-05-15],4000,Spartaks,718,391,0.5445682451253482,14.591990400353584,10.318095363099024,0.9075853689153744,0.0140523163856136,290,0.7416879795396419
revl-n144-LKJS_CK_LSJS_CK-3000-1935-06.txt,144,Latvijas Sarkanās Palīdzības CK uzsaukums darbaļaudīm boikotēt fašistiskā apvērsuma gadadienas svinības,LKJS CK un LSJS CK,1935-06,3000,Spartaks,770,431,0.5597402597402598,15.532161856871436,10.98289697548083,0.9126920960410531,0.013136138143538987,325,0.7540603248259861
revl-n145-LKJS_Riga_committee-2000-1935-06-15.txt,145,LKJS Rīgas komitejas uzsaukums kokzāģētavu strādniekiem organizēt cīņu par darba algas paaugstināšanu un darba apstākļu uzlabošanu,LKJS Rīgas komiteja,1935-06-15,2000,Spartaks,333,170,0.5105105105105106,9.315942613970247,6.587366195483092,0.8842411228563978,0.019930447185704622,110,0.6470588235294118
revl-n146-LKJS_Riga_org_IV_district_committee-unk-1935-07-25.txt,146,LKJS Rīgas organizācijas IV rajona komitejas uzsaukums strādniekiem protestēt pret represijām un politisko apcietināto režīma pasliktināšanu Latvijas cietumos,LKJS Rīgas organizācijas IV rajona komiteja,1935-07-25,unk,Spartaks,216,160,0.7407407407407407,10.886621079036347,7.69800358919501,0.9441694792922116,0.010386535630968724,128,0.8
revl-n147-LKP_soldiers_org-unk-[…1935-07-27].txt,147,LKP kareivju organizācijas lapiņa par fašistiskās valdības izrēķināšanos ar politiski neuzticamiem Latvijas buržuāziskās armijas virsniekiem un instruktoriem,LKP kareivju organizācijas,[…1935-07-27],unk,unk,447,251,0.5615212527964206,11.871892622994093,8.394695779237672,0.9054321811852543,0.01549642127127074,182,0.7250996015936255
revl-n148-LKP_Riga_org_Kirov_district_committee-800-[…1935-07-28].txt,148,LKP Rīgas organizācijas Kirova rajona komitejas uzsaukums strādniekiem boikotēt valdības rīkotos fašistisko arodbiedrību karogu iesvētīšanas svētkus,LKP Rīgas organizācijas Kirova rajona komiteja,[…1935-07-28],800,unk,488,241,0.49385245901639346,10.909557398123482,7.714222015956983,0.8860286712215986,0.018411231303438563,175,0.7261410788381742
revl-n149-LKP_Riga_committee-5000-[…1935-07-28].txt,149,LKP Rīgas komitejas uzsaukums darbaļaudīm izmantot cīņai par savām prasībām valdības rīkotos fašistisko arodbiedrību karogu iesvētīšanas svētkus,LKP Rīgas komiteja,[…1935-07-28],5000,Spartaks,853,469,0.5498241500586166,16.058254150980773,11.354900404175531,0.9113678928940774,0.013133096013009472,341,0.7270788912579957
revl-n150-LKP_Riga_committee-6000-[…1935-07-28].txt,150,LKP Rīgas komitejas uzsaukums strādniekiem boikotēt valdības rīkotos fašistisko arodbiedrību karogu iesvētīšanas svētkus un cīnīties par arodbiedrību pārvēršanu strādnieku šķiras cīņas organizācijās,LKP Rīgas komiteja,[…1935-07-28],6000,Spartaks,462,230,0.49783549783549785,10.700568419582416,7.566444492037343,0.8863208857635321,0.018527896983324972,167,0.7260869565217392
revl-n151-LKJS_Riga_org_IV_district_committee-1000-[…1935-07-28].txt,151,LKJS Rīgas organizācijas IV rajona komitejas uzsaukums maizniekiem boikotēt fašistisko arodbiedrību karogu iesvētīšanas svētkus un cīnīties par revolucionāro arodbiedrību atjaunošanu,LKJS Rīgas organizācijas IV rajona komiteja,[…1935-07-28],1000,unk,308,160,0.5194805194805194,9.116846116771036,6.446583712203042,0.8857042647519341,0.0199465523423666,106,0.6625
revl-n152-LKJS_CK_LSJS_CK-5000-[…1935-07-28].txt,152,LKJS CK un LSJS CK uzsaukums jaunatnei Starptautiskajā pretkara dienā organizēt pretkara un pretfašisma cīņas kampaņu,LKJS CK un LSJS CK,[…1935-07-28],5000,Spartaks,883,455,0.5152887882219706,15.311969130095468,10.827197205209586,0.9022562294973008,0.014409418332766427,323,0.7098901098901099
revl-n153-SP_CK-3000-[…1935-07-28].txt,153,Latvijas Sarkanās Palīdzības CK Starptautiskajai pretkara dienai veltīta lapiņa ar aicinājumu darbaļaudīm pastiprināt cīņu pret karu un fašismu,Latvijas Sarkanās Palīdzības Centrālā komiteja,[…1935-07-28],3000,«Sarkanās Palīdzības» spiestuve,432,263,0.6087962962962963,12.653593399739298,8.947441699332998,0.918220706697346,0.013476196109428896,199,0.7566539923954373
revl-n154-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-5000-1935-07.txt,154,"LKP CK, LKJS CK, LSSZP CK un LSJS CK Starptautiskajai pretkara dienai veltīta lapiņa ar aicinājumu darbaļaudīm cīnīties pret fašismu un kara gatavošanu","LKP CK, LKJS CK, LSSZP CK un LSJS CK",1935-07,5000,Spartaks,869,422,0.4856156501726122,14.3153695157632,10.122494859787341,0.8932612403629153,0.01577262415416519,281,0.6658767772511849
revl-n155-LKJS_Bauska_district_committee-unk-[…1935-08-01].txt,155,LKJS Bauskas rajona komitejas uzsaukums darbaļaudīm cīnīties pret fašismu un karu,LKJS Bauskas rajona komiteja,[…1935-08-01],unk,Spartaks,292,188,0.6438356164383562,11.001867836436274,7.779495352862258,0.9224359810597396,0.01366344598373597,147,0.7819148936170213
revl-n156-LKJS_CK_LKJS_Latgale_regional_committee-1500-[…1935-08-15].txt,156,"LKJS CK un LKJS Latgales apgabala komitejas lapiņa sakarā ar gadskārtējo katoļu dievkalpojumu Aglonas baznīcā, ar aicinājumu komunistiem, sociāldemokrātiem un citiem progresīviem darbaļaužu pārstāvjiem izmantot baznīcēnu sanāksmi pretfašistiskās cīņas frontes paplašināšanai",LKJS CK un LKJS Latgales apgabala komiteja,[…1935-08-15],1500,Spartaks,499,267,0.5350701402805611,11.952561543657067,8.45173732006946,0.8993405621227267,0.01620244971689241,186,0.6966292134831461
revl-n157-LKP_LKJS_LSSZP_LSJS_Ventspils_district_committee-3000-[…1935-09-15].txt,157,"LKP, LKJS, LSSZP un LSJS Ventspils rajona komiteju lapiņa sakarā ar fašistiskās arodbiedrības atklāšanu pilsētā, ar aicinājumu strādniekiem cīnīties par revolucionāro arodbiedrību atjaunošanu","LKP, LKJS, LSSZP un LSJS Ventspils rajona komiteja",[…1935-09-15],3000,Spartaks,546,311,0.5695970695970696,13.309571317089391,9.411288132999879,0.9106996526790435,0.014168768200111943,228,0.7331189710610932
revl-n158-LKJS_CK_LSJS_CK-5000-1935-09.txt,158,LKJS CK un LSJS CK uzsaukums skolu jaunatnei piedalīties strādnieku šķiras cīņā pret fašistisko diktatūru,LKJS CK un LSJS CK,1935-09,5000,Spartaks,849,453,0.5335689045936396,15.546919752186243,10.99333238333397,0.9068562354696819,0.013811231775571503,346,0.7637969094922737
revl-n159-SP_CK-8000-1935-09.txt,159,Latvijas Sarkanās Palīdzības CK uzsaukums darbaļaudīm cīnīties pret politieslodzīto spīdzināšanu cietumos,Latvijas Sarkanās Palīdzības Centrālā komiteja,1935-09,8000,«Sarkanās Palīdzības» spiestuve,1113,521,0.46810422282120395,15.616731415051207,11.042696683551696,0.8917912475639284,0.015425747142744473,345,0.6621880998080614
revl-n160a-LKP_CK_LKJS_CK-10000-1935-10-10.txt,160a,"LKP CK un LKJS CK lapiņa sakarā ar fašistiskās Itālijas uzbrukumu Abesīnijai, ar aicinājumu darbaļaudīm kopā ar starptautisko proletariātu cīnīties par kara izbeigšanu un Itālijas karaspēka izvešanu no Abesīnijas",LKP CK un LKJS CK,1935-10-10,10000,Spartaks,760,378,0.49736842105263157,13.71150112707922,9.695495427204706,0.8947096774132405,0.01587294860721623,271,0.716931216931217
revl-n160b-LKP_CK_LKJS_CK-1000-1935-10-20.txt,160b,"LKP CK un LKJS CK lapiņa sakarā ar fašistiskās Itālijas uzbrukumu Abesīnijai, ar aicinājumu darbaļaudīm kopā ar starptautisko proletariātu cīnīties par kara izbeigšanu un Itālijas karaspēka izvešanu no Abesīnijas (krieviski)",LKP CK un LKJS CK,1935-10-20,1000,Spartaks,760,378,0.49736842105263157,13.71150112707922,9.695495427204706,0.8947096774132405,0.01587294860721623,271,0.716931216931217
revl-n161-LKP_CK_LKJS_CK-10000-[…1935-10-14].txt,161,"LKP CK un LKJS CK Lielās Oktobra sociālistiskās revolūcijas 18. gadadienai veltīta lapiņa ar aicinājumu darbaļaudīm izveidot vienotu fronti cīņai pret fašistisko režīmu, par padomju varu Latvijā",LKP CK un LKJS CK,[…1935-10-14],10000,Spartaks,1398,616,0.4406294706723891,16.475064610926164,11.6496299068724,0.8868460824122908,0.015622956596870302,426,0.6915584415584416
revl-n162-LKP_CK_LSSZP_CK-10000-1935-10.txt,162,"LKP CK un LSSZP CK aicinājums darbaļaudīm Lielās Oktobra sociālistiskās revolūcijas 18. gadadienu atzīmēt ar kampaņu pret fašistisko valdību, par ciešu sadarbību ar PSRS",LKP CK un LSSZP CK,1935-10,10000,Spartaks,802,341,0.4251870324189526,12.04112860386695,8.514363688933624,0.8721082338072189,0.019125121736819555,221,0.6480938416422287
revl-n163-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-3500-1935-10.txt,163,"LKP CK, LKJS CK, LSSZP CK un LSIS CK lapiņa, veltīta Lielās Oktobra sociālistiskās revolūcijas 18. gadadienai, ar aicinājumu darbaļaudīm cīnīties pret fašismu un karu, par padomju iekārtu","LKP CK, LKJS CK, LSSZP CK un LSJS CK",1935-10,3500,Spartaks,497,270,0.5432595573440644,12.111155208438927,8.563879975889941,0.9017219586840928,0.015829365589097383,203,0.7518518518518519
revl-n164a-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-6000-[…1935-11-17].txt,164a,"LKP CK, LKJS CK, LSSZP CK un LSJS CK uzsaukums darbaļaudīm boikotēt fašistiskās valdības rīkotās brīvības pieminekļa atklāšanas svinības","LKP CK, LKJS CK, LSSZP CK un LSJS CK",[…1935-11-17],6000,Spartaks,572,315,0.5506993006993007,13.17081165761168,9.313170236828052,0.9060398026623577,0.014798888079976143,237,0.7523809523809524
revl-n164b-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-5000-[…1935-11-17].txt,164b,"LKP CK, LKJS CK, LSSZP CK un LSJS CK uzsaukums darbaļaudīm boikotēt fašistiskās valdības rīkotās brīvības pieminekļa atklāšanas svinības","LKP CK, LKJS CK, LSSZP CK un LSJS CK",[…1935-11-17],5000,Kollomans Vallišs,572,315,0.5506993006993007,13.17081165761168,9.313170236828052,0.9060398026623577,0.014798888079976143,237,0.7523809523809524
revl-n165-SP_Riga_committee-2000-[…1935-11-17].txt,165,"No Latvijas Sarkanās Palīdzības Rīgas komitejas lapiņas, kura sakarā ar brīvības pieminekļa atklāšanu aicina iedzīvotājus neatbalstīt fašistu rīkoto ziedojumu vākšanu kara aviācijas fondam",Latvijas Sarkanās Palīdzības Rīgas komiteja,[…1935-11-17],2000,«Sarkanās Palīdzības» spiestuve,393,218,0.55470737913486,10.99664533625594,7.7758024875699965,0.9013502961478261,0.01651370068041145,151,0.6926605504587156
revl-n166-SP_CK-4000-[…1935-12-24].txt,166,Latvijas Sarkanās Palīdzības CK uzsaukums iedzīvotājiem sniegt materiālu palīdzību politieslodzītajiem un to ģimenēm,Latvijas Sarkanās Palīdzības Centrālā komiteja,[…1935-12-24],4000,«Sarkanās Palīdzības» spiestuve,567,304,0.5361552028218695,12.766799977200565,9.02749083793078,0.9016882841395049,0.015505701041689197,212,0.6973684210526315
revl-n167-LKP_Riga_committee-4000-[…1936-02-14].txt,167,LKP Rīgas komitejas aicinājums darbaļaudīm uz cīņu par sava materiālā un tiesiskā stāvokļa uzlabošanu,LKP Rīgas komiteja,[…1936-02-14],4000,Spartaks,1442,665,0.46116504854368934,17.5121317172283,12.38294709028415,0.893590594586182,0.014629162964653254,452,0.6796992481203008
revl-n168-LKP_Riga_committee-2000-[…1936-02-27].txt,168,"No LKP Rīgas komitejas aicinājuma darbaļaudīm cīnīties pret Latvijas valdības hitleriskās Vācijas atbalstīšanas politiku, par pretpadomju kara draudu novēršanu",LKP Rīgas komiteja,[…1936-02-27],2000,Spartaks,1148,581,0.5060975609756098,17.14767281373275,12.125235728158634,0.903342688687807,0.013718475211003832,420,0.7228915662650602
revl-n169-LKP_military_org-3000-1936-02.txt,169,LKP kara organizācijas aicinājums jauniesaucamajiem un kareivjiem uzstādīt prasības par sava stāvokļa uzlabošanu,LKP kara organizācija,1936-02,3000,Spartaks,346,217,0.6271676300578035,11.665992273379207,8.249102245776305,0.9202007513518076,0.013649206246481993,171,0.7880184331797235
revl-n170-LKP_Daugavpils_city_committee-1000-1936-03.txt,170,LKP Daugavpils pilsētas komitejas aicinājums Daugavpils strādniekiem un kalpotājiem organizēties arodbiedrībās cīņai par sava stāvokļa uzlabošanu,LKP Daugavpils pilsētas komiteja,1936-03,1000,Spartaks,729,348,0.4773662551440329,12.88888888888889,9.11382073529328,0.8878173765422629,0.017018837402856715,234,0.6724137931034483
revl-n171-LKP_Daugavpils_city_committee-3000-1936-03.txt,171,LKJS Daugavpils pilsētas komitejas aicinājums jaunatnei uz vienotu pretkara cīņu [tulkota no krievu valodas],LKP Daugavpils pilsētas komiteja,1936-03,3000,Spartaks,735,395,0.5374149659863946,14.569794492875522,10.302400486406697,0.9059095577124159,0.014256407349023933,283,0.7164556962025317
revl-n172-SP_CK_SP_Riga_committee-unk-[…1936-03-18].txt,172,Latvijas Sarkanās Palīdzības CK un Rīgas komitejas uzsaukums darbaļaudīm protestēt pret politieslodzīto stāvokļa pasliktināšanos,SP CK un SP Rīgas komiteja,[…1936-03-18],unk,unk,322,206,0.639751552795031,11.479931179052267,8.117537184262737,0.9226476076571734,0.013395393864396463,153,0.7427184466019418
revl-n173a-LKJS_CK_LSJS_CK-10000-[…1936-04-18].txt,173a,LKJS CK un LSJS CK aicinājums jaunatnei piedalīties Pirmā Maija politiskajā streikā,LKJS CK un LSJS CK,[…1936-04-18],10000,Spartaks,1017,425,0.41789577187807275,13.326878968767627,9.423526490867975,0.873996813507997,0.018196424476250125,283,0.6658823529411765
revl-n173b-LKJS_CK_LSJS_CK-10000-[…1936-04-18].txt,173b,LKJS CK un LSJS CK aicinājums jaunatnei piedalīties Pirmā Maija politiskajā streikā,LKJS CK un LSJS CK,[…1936-04-18],6000,Spartaks,1017,425,0.41789577187807275,13.326878968767627,9.423526490867975,0.873996813507997,0.018196424476250125,283,0.6658823529411765
revl-n174-SP_CK_revolutionary_writers_artists_journalists_union_progressive_intellectuals_doctors_teachers_lawyers_group-3000-[…1936-04-20].txt,174,"Latvijas Sarkanās Palīdzības CK, revolucionāro rakstnieku, mākslinieku un žurnālistu apvienības Centrālās valdes, progresīvo inteliģentu apvienības un progresīvo ārstu, skolotāju un juristu grupas aicinājums darbaļaudīm Pirmā Maija dienā protestēt pret fašistisko režīmu, pret kara gatavotājiem","Latvijas Sarkanās Palīdzības CK, revolucionāro rakstnieku, mākslinieku un žurnālistu apvienības Centrālā valde, progresīvo inteliģentu apvienības un progresīvo ārstu, skolotāju un juristu grupa",[…1936-04-20],3000,«Sarkanās Palīdzības» spiestuve,935,546,0.5839572192513369,17.85610936657899,12.626176018716633,0.9213619041635671,0.01149587909383171,402,0.7362637362637363
revl-n175-LKP_Riga_committee-10000-[…1936-04-27].txt,175,"No LKP Rīgas komitejas Pirmā Maija uzsaukuma darbaļaudīm par cīņas pastiprināšanu pret fašistisko režīmu Latvijā, pret karu un fašistiskās valdības sadarbību ar hitlerisko Vāciju",LKP Rīgas komiteja,[…1936-04-27],10000,Spartaks,1499,731,0.4876584389593062,18.880633434269434,13.350623934469372,0.901793533744518,0.013429845850832246,530,0.7250341997264022
revl-n176-LKJS_Riga_committee-unk-[…1936-04-29].txt,176,LKJS Rīgas komitejas Pirmā Maija aicinājums darba jaunatnei aktīvi piedalīties strādnieku starptautiskās solidaritātes dienas svinēšanā,LKJS Rīgas komiteja,[…1936-04-29],unk,unk,636,346,0.5440251572327044,13.719792432923894,9.701358265792367,0.9056946455931472,0.014609210465255821,254,0.7341040462427746
revl-n177-LKP_LKJS_Latgale_regional_committee-5000-1936-04-30.txt,177,LKP un LKJS Latgales apgabala komiteju aicinājums Daugavpils darbaļaudīm piedalīties Pirmā Maija streikā [tulkota no krievu valodas],LKP un LKJS Latgales apgabala komiteja,1936-04-30,5000,Spartaks,676,360,0.5325443786982249,13.846153846153847,9.790709277967581,0.9033041167995228,0.014839321375541082,268,0.7444444444444445
revl-n178-SP_CK-3000-[…1936-05-09].txt,178,Latvijas Sarkanās Palīdzības CK aicinājums darbaļaudīm boikotēt fašistiskā apvērsuma gadadienas svinēšanu,Latvijas Sarkanās Palīdzības Centrālā komiteja,[…1936-05-09],3000,«Sarkanās Palīdzības» spiestuve,208,131,0.6298076923076923,9.083215713188128,6.422803425775528,0.9133793989670161,0.01622856825366781,100,0.7633587786259542
revl-n179-LKP_Riga_committee-8000-[…1936-05-13].txt,179,"No LKP Rīgas komitejas uzsaukuma darbaļaudīm boikotēt fašistiskā apvērsuma gadadienas svinēšanu, cīnīties par padomju varas atjaunošanu",LKP Rīgas komiteja,[…1936-05-13],8000,Spartaks,774,441,0.5697674418604651,15.851417660905447,11.208644919446444,0.9154294640675218,0.012714368504122782,332,0.7528344671201814
revl-n180-LKP_Riga_committee-10000-[…1936-05-13].txt,180,LKP Rīgas komitejas aicinājums darbaļaudīm nepiedalīties fašistiskā apvērsuma gadadienas svinēšanā,LKP Rīgas komiteja,[…1936-05-13],10000,unk,163,116,0.7116564417177914,9.085821219860305,6.424645797211851,0.9332201234276226,0.013110159301058882,92,0.7931034482758621
revl-n181-LKJS_CK_LSJS_CK-unk-[…1936-05-15].txt,181,LKJS CK un LSJS CK uzsaukums Rīgas jaunatnei boikotēt fašistu 15. maija svētkus,LKJS CK un LSJS CK,[…1936-05-15],unk,unk,632,294,0.4651898734177215,11.69469207738323,8.269396071806275,0.8813269107231414,0.018402097171114244,205,0.6972789115646258
revl-n182-LKP_Riga_committee-6000-[…1936-06-16].txt,182,LKP Rīgas komitejas uzsaukums darbaļaudīm protestēt pret teroristisko sodu režīmu politieslodzītajiem,LKP Rīgas komiteja,[…1936-06-16],6000,Spartaks,691,380,0.5499276410998553,14.455881281262137,10.221851682008133,0.9085414831794385,0.013988461440987907,266,0.7
revl-n183-SP_CK-3000-1936-06.txt,183,Latvijas Sarkanās Palīdzības CK uzsaukums darbaļaudīm protestēt pret politieslodzīto terorizēšanu cietumos un Kalnciema akmeņlauztuvēs,Latvijas Sarkanās Palīdzības Centrālā komiteja,1936-06,3000,«Sarkanās Palīdzības» spiestuve,541,317,0.5859519408502772,13.628894498437424,9.637083719921135,0.9150672343147662,0.013495488211108195,233,0.7350157728706624
revl-n184-LDJS-10000-[1936-07-09…].txt,184,"No LDJS lapiņas par Latvijas Komunistiskās jaunatnes savienības un Latvijas Sociālistiskās jaunatnes savienības apvienošanos, ar aicinājumu jaunatnei uz vienotu ciņu pret fašismu un karu",Latvijas Darba jaunatnes savienība,[1936-07-09…],10000,unk,1293,532,0.411446249033256,14.794911438926974,10.461582205519683,0.8760486323986251,0.017300237978390177,368,0.6917293233082706
revl-n185-LKP_Riga_committee-6000-[…1936-07-22].txt,185,LKP Rīgas komitejas uzsaukums darbaļaudīm protestēt pret ziedojumu vākšanu un piespiedu darbiem «Uzvaras» laukuma izbūvei,LKP Rīgas komiteja,[…1936-07-22],6000,Spartaks,625,352,0.5632,14.08,9.95606347910659,0.9108197231929859,0.013852705363473555,261,0.7414772727272727
revl-n186-LDJS-3000-[…1936-07-28].txt,186,No LDJS aicinājuma darba jaunatnei apvienoties pretkara un pretfašisma cīņai,Latvijas Darba jaunatnes savienība,[…1936-07-28],3000,unk,542,307,0.566420664206642,13.186779133338023,9.324460947192579,0.9097070316452935,0.01434299493207398,236,0.7687296416938111
revl-n187-LKP_Riga_committee-5000-[…1936-07-29].txt,187,"LKP Rīgas komitejas uzsaukums darbaļaudīm cīnīties pret imperiālistiskā un intervences kara izraisīšanu pret PSRS, pret Latvijas nodošanu hitleriskajai Vācijai",LKP Rīgas komiteja,[…1936-07-29],5000,Spartaks,138,103,0.7463768115942029,8.76794226681511,6.199871433917114,0.9406312896352857,0.01204904682370137,86,0.8349514563106796
revl-n188-LKP_Riga_committee-2000-1936-08.txt,188,LKP Rīgas komitejas aicinājums darbaļaudīm atbalstīt Spānijas tautu pretfašistiskajā cīņā,LKP Rīgas komiteja,1936-08,2000,Spartaks,616,341,0.5535714285714286,13.739281536632733,9.715139143184135,0.9079337148941438,0.014333293679745,253,0.7419354838709677
